time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-22T08:14:20.870Z,36.6653,-116.2918,6.5,0.1,ml,8,163.28,0.043,0.0512,nn,nn00575045,2017-01-23T06:58:35.148Z,"49km ESE of Beatty, Nevada",earthquake,,2.3,0.09,2,reviewed,nn,nn
2017-01-22T08:08:08.030Z,33.3396667,-116.821,7.93,1.92,ml,75,77,0.03753,0.2,ci,ci37572271,2017-01-23T16:29:33.920Z,"4km ESE of Palomar Observatory, CA",earthquake,0.14,0.47,0.134,72,reviewed,ci,ci
2017-01-22T08:06:11.670Z,40.4696667,-121.478,-0.28,2.12,md,4,307,0.08957,0.01,nc,nc72754935,2017-01-23T19:56:03.609Z,"27km NW of Chester, California",earthquake,0.95,2.61,0.176,4,reviewed,nc,nc
2017-01-22T08:02:38.820Z,37.6601677,-118.8704987,1.6,0.9,md,9,157,0.02617,0.03,nc,nc72754920,2017-01-22T08:18:02.992Z,"9km E of Mammoth Lakes, California",earthquake,0.62,1.18,0.07,8,automatic,nc,nc
2017-01-22T07:56:39.960Z,37.657,-118.8696667,0.88,0.01,md,10,92,0.02497,0.03,nc,nc72754915,2017-01-23T18:42:13.724Z,"9km E of Mammoth Lakes, California",earthquake,0.42,0.69,0.217,8,reviewed,nc,nc
2017-01-22T07:55:37.100Z,19.3483,-64.9185,14,3.2,Md,5,313.2,1.09055475,0.23,pr,pr17022002,2017-01-22T12:47:17.760Z,"107km NNW of Road Town, British Virgin Islands",earthquake,8.3,16.2,0,4,reviewed,pr,pr
2017-01-22T07:54:15.213Z,37.216,-116.3329,7.9,0.3,ml,23,140.55,0.006,0.1977,nn,nn00575010,2017-01-23T06:52:03.394Z,"51km NE of Beatty, Nevada",earthquake,,1,0.36,7,reviewed,nn,nn
2017-01-22T07:44:23.900Z,-41.7646,-83.6694,10,5.3,mb,,182,7.494,1.64,us,us10007usl,2017-01-22T08:04:38.040Z,"West Chile Rise",earthquake,9.2,1.9,0.038,229,reviewed,us,us
2017-01-22T07:22:40.546Z,63.1325,-150.5762,110.3,1.6,ml,,,,0.6,ak,ak15124554,2017-01-22T07:36:17.038Z,"86km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-22T07:22:32.100Z,37.6573333,-118.8691667,1.46,0.02,md,10,92,0.02548,0.02,nc,nc72754905,2017-01-23T18:38:42.536Z,"9km E of Mammoth Lakes, California",earthquake,0.43,31.61,0.213,8,reviewed,nc,nc
2017-01-22T07:20:59.830Z,38.8214989,-122.796669,1.56,1.35,md,18,69,0.01064,0.03,nc,nc72754900,2017-01-22T07:52:02.943Z,"6km W of Cobb, California",earthquake,0.26,0.37,0.04,6,automatic,nc,nc
2017-01-22T07:17:49.890Z,38.822834,-122.807663,2.45,1.26,md,13,91,0.001965,0.01,nc,nc72754895,2017-01-22T07:41:02.932Z,"6km NW of The Geysers, California",earthquake,0.37,0.52,0.04,3,automatic,nc,nc
2017-01-22T06:59:37.370Z,37.6575012,-118.8686676,2.14,1.51,md,10,104,0.0259,0.04,nc,nc72754885,2017-01-22T07:15:02.834Z,"9km E of Mammoth Lakes, California",earthquake,0.45,1.2,0.06,9,automatic,nc,nc
2017-01-22T06:57:03.400Z,19.6445,-63.9776,71,3.4,Md,5,342,1.81459687,0.34,pr,pr17022001,2017-01-22T08:00:38.164Z,"151km NNE of Road Town, British Virgin Islands",earthquake,11.9,25.1,0,3,reviewed,pr,pr
2017-01-22T06:56:43.682Z,65.1857,-149.0428,12.9,1.6,ml,,,,0.4,ak,ak15124546,2017-01-22T07:04:24.199Z,"61km NW of Ester, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-22T06:52:40.650Z,36.0306667,-117.7625,1.33,0.72,ml,10,127,0.005887,0.06,ci,ci37572263,2017-01-23T18:35:40.871Z,"17km NE of Little Lake, CA",earthquake,0.17,0.16,0.298,6,reviewed,ci,ci
2017-01-22T06:48:12.260Z,-21.354,-67.4449,194.63,4.3,mb,,40,1.729,0.98,us,us10007ush,2017-01-22T07:09:24.040Z,"118km SSW of Uyuni, Bolivia",earthquake,8.3,10.1,0.169,10,reviewed,us,us
2017-01-22T06:47:41.800Z,32.5746,49.6956,34.51,4.7,mb,,61,4.646,0.64,us,us10007usi,2017-01-22T07:48:08.040Z,"56km SW of Fereydunshahr, Iran",earthquake,6.1,6.1,0.068,66,reviewed,us,us
2017-01-22T06:42:58.590Z,37.658,-118.8681667,0.78,0,md,9,159,0.0265,0.04,nc,nc72754880,2017-01-23T18:30:10.448Z,"9km E of Mammoth Lakes, California",earthquake,0.53,0.83,0.23,8,reviewed,nc,nc
2017-01-22T06:41:12.910Z,47.9993333,-121.8981667,16.9,1.69,ml,12,92,0.1971,0.2,uw,uw61229907,2017-01-23T00:21:54.900Z,"10km SSE of Granite Falls, Washington",earthquake,0.37,1.12,0.1,10,reviewed,uw,uw
2017-01-22T06:38:36.060Z,62.5965,-151.2189,91.6,1.7,ml,,,,0.54,ak,ak15123841,2017-01-22T06:56:36.300Z,"64km WNW of Talkeetna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-01-22T06:35:17.869Z,38.3928,-118.9089,11.4,1.4,ml,11,90.38,0.345,0.1107,nn,nn00575044,2017-01-23T06:58:13.614Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.6,0.32,3,reviewed,nn,nn
2017-01-22T06:26:55.264Z,62.1546,-147.9704,43.2,1.6,ml,,,,0.46,ak,ak15123837,2017-01-22T06:34:34.549Z,"61km NE of Sutton-Alpine, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-22T06:18:51.607Z,38.6982,-118.456,7.5,1.5,ml,7,166.56,0.087,0.0845,nn,nn00575043,2017-01-23T06:57:52.350Z,"24km NE of Hawthorne, Nevada",earthquake,,4.2,0.53,3,reviewed,nn,nn
2017-01-22T06:06:37.698Z,36.7001,-116.3237,8.1,0.7,ml,14,102.13,0.056,0.1033,nn,nn00575041,2017-01-23T06:57:30.819Z,"45km ESE of Beatty, Nevada",earthquake,,1.4,0.09,3,reviewed,nn,nn
2017-01-22T06:06:16.396Z,61.6529,-149.8733,40.8,2,ml,,,,0.33,ak,ak15123825,2017-01-22T06:20:09.847Z,"3km NW of Houston, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-22T06:04:09.023Z,62.6651,-150.2336,131.2,2.1,ml,,,,0.74,ak,ak15123819,2017-01-22T06:12:21.974Z,"38km N of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-22T05:46:58.980Z,37.6561667,-118.8683333,0.78,0.17,md,10,92,0.02549,0.04,nc,nc72754875,2017-01-23T18:26:39.265Z,"9km E of Mammoth Lakes, California",earthquake,0.41,0.73,0.098,8,reviewed,nc,nc
2017-01-22T05:45:47.281Z,63.0791,-151.5512,13.7,2.1,ml,,,,0.64,ak,ak15123807,2017-01-22T06:04:33.839Z,"111km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-22T05:45:31.652Z,39.2526,-120.1527,7.8,0.6,ml,8,72.89,0.164,0.1259,nn,nn00575040,2017-01-23T06:57:09.421Z,"8km SSE of Truckee, California",earthquake,,5.1,0.94,5,reviewed,nn,nn
2017-01-22T05:40:38.830Z,37.659,-118.8686667,1.35,0.56,md,13,95,0.02669,0.03,nc,nc72754870,2017-01-23T18:22:38.113Z,"9km E of Mammoth Lakes, California",earthquake,0.35,0.8,0.288,10,reviewed,nc,nc
2017-01-22T05:37:41.080Z,-5.8723,154.626,148.31,4.6,mb,,120,2.967,0.49,us,us10007urt,2017-01-22T06:16:23.767Z,"107km WNW of Arawa, Papua New Guinea",earthquake,11,7.3,0.068,65,reviewed,us,us
2017-01-22T05:30:26.120Z,37.6586667,-118.8698333,2.81,0.78,md,18,95,0.02574,0.05,nc,nc72754855,2017-01-23T21:52:03.434Z,"9km E of Mammoth Lakes, California",earthquake,0.36,0.45,0.227,16,reviewed,nc,nc
2017-01-22T05:14:21.930Z,37.6573333,-118.8683333,2.36,0.57,md,13,93,0.02605,0.05,nc,nc72754850,2017-01-23T18:18:36.870Z,"9km E of Mammoth Lakes, California",earthquake,0.38,0.83,0.157,10,reviewed,nc,nc
2017-01-22T05:04:20.740Z,37.4713333,-118.839,4.47,1.22,md,23,132,0.1187,0.03,nc,nc72754845,2017-01-23T21:40:03.410Z,"22km SSE of Mammoth Lakes, California",earthquake,0.36,1.58,0.107,17,reviewed,nc,nc
2017-01-22T04:58:54.022Z,63.5227,-147.7759,0,2.9,ml,,,,0.5,ak,ak15123101,2017-01-22T06:21:51.080Z,"60km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-22T04:44:52.970Z,-6.7433,153.5736,10,5.6,mb,,26,2.898,1.22,us,us10007upq,2017-01-22T06:50:37.641Z,"216km WSW of Panguna, Papua New Guinea",earthquake,8.1,1.8,0.074,64,reviewed,us,us
2017-01-22T04:35:19.631Z,36.7007,-116.3203,8,0.3,ml,15,75.28,0.057,0.1206,nn,nn00575039,2017-01-23T06:56:47.091Z,"45km ESE of Beatty, Nevada",earthquake,,1.4,0.72,5,reviewed,nn,nn
2017-01-22T04:34:25.960Z,37.6595001,-118.8658371,2.41,1.42,md,17,134,0.02886,0.05,nc,nc72754830,2017-01-22T04:50:02.502Z,"9km E of Mammoth Lakes, California",earthquake,0.5,0.56,0.13,16,automatic,nc,nc
2017-01-22T04:30:23.140Z,-6.2137,155.1224,136,7.9,mww,,15,3.566,1.03,us,us10007uph,2017-01-23T17:53:39.440Z,"41km WNW of Panguna, Papua New Guinea",earthquake,7.8,1.9,,,reviewed,us,us
2017-01-22T04:28:51.239Z,63.3082,-151.0012,14,1.3,ml,,,,0.24,ak,ak15122373,2017-01-22T04:50:29.289Z,"103km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-22T04:23:57.660Z,37.4948333,-118.8055,3.66,0.72,md,8,307,0.09686,0.02,nc,nc72754825,2017-01-23T18:14:34.347Z,"22km SE of Mammoth Lakes, California",earthquake,1.91,4.39,0.053,8,reviewed,nc,nc
2017-01-22T03:50:11.230Z,47.6807,-70.0157,5,2,ml,,195,0.248,0.76,us,us10007uxr,2017-01-23T05:39:15.040Z,"10km ENE of La Malbaie, Canada",earthquake,2.5,1.8,0.148,6,reviewed,us,us
2017-01-22T03:45:20.120Z,61.2766,-146.8057,19.8,1.7,ml,,,,0.64,ak,ak15122369,2017-01-22T03:57:45.795Z,"29km WNW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-22T03:34:52.742Z,63.0669,-151.543,11.1,1.1,ml,,,,0.52,ak,ak15122367,2017-01-22T03:49:58.020Z,"110km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-22T03:22:11.820Z,37.663,-118.873,2.39,0.22,md,11,157,0.02651,0.04,nc,nc72754820,2017-01-23T18:09:33.386Z,"8km E of Mammoth Lakes, California",earthquake,0.6,1.05,0.079,9,reviewed,nc,nc
2017-01-22T03:21:15.800Z,17.9853,-66.2895,9,2.5,Md,8,172.8,0.17517148,0.25,pr,pr17022000,2017-01-22T07:58:16.129Z,"1km NE of Salinas, Puerto Rico",earthquake,0.9,1,0,7,reviewed,pr,pr
2017-01-22T03:13:56.486Z,38.4249,-118.9033,7.1,1.3,ml,13,130.97,0.113,0.1815,nn,nn00574989,2017-01-23T06:51:36.145Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.9,0.25,3,reviewed,nn,nn
2017-01-22T03:08:21.820Z,37.6523323,-118.86483,2.7,1.4,md,12,99,0.02661,0.04,nc,nc72754810,2017-01-22T03:24:02.315Z,"9km E of Mammoth Lakes, California",earthquake,0.77,0.39,0.11,10,automatic,nc,nc
2017-01-22T03:06:28.670Z,37.6573333,-118.8686667,2.49,0.57,md,12,93,0.02582,0.04,nc,nc72754815,2017-01-23T17:57:30.369Z,"9km E of Mammoth Lakes, California",earthquake,0.39,0.84,0.234,9,reviewed,nc,nc
2017-01-22T03:05:19.298Z,38.4237,-118.906,7.6,1.5,ml,16,69.14,0.115,0.1991,nn,nn00574986,2017-01-23T06:51:14.885Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.8,0.24,2,reviewed,nn,nn
2017-01-22T02:50:37.340Z,-31.6428,-68.8854,109.42,4.7,mb,,49,0.197,1.41,us,us10007upd,2017-01-22T03:26:40.741Z,"17km SW of Zonda, Argentina",earthquake,6.6,8.4,0.058,90,reviewed,us,us
2017-01-22T02:42:19.800Z,38.7626648,-122.7269974,2.14,1.45,md,15,104,0.01305,0.06,nc,nc72754800,2017-01-22T02:57:02.264Z,"3km ESE of The Geysers, California",earthquake,0.42,0.5,0.12,7,automatic,nc,nc
2017-01-22T02:40:52.630Z,37.652,-118.8648333,1.64,0.36,md,9,86,0.02651,0.03,nc,nc72754805,2017-01-23T18:55:02.785Z,"9km E of Mammoth Lakes, California",earthquake,0.7,1.35,0.268,8,reviewed,nc,nc
2017-01-22T02:35:58.370Z,61.4323,-152.3008,9.3,0.8,ml,,,,0.16,ak,ak15121673,2017-01-22T02:43:33.374Z,"99km NNW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-22T02:33:32.820Z,33.4861667,-116.4545,17.09,1,ml,27,55,0.04425,0.21,ci,ci37572239,2017-01-23T14:48:26.217Z,"22km ESE of Anza, CA",earthquake,0.36,0.58,0.116,25,reviewed,ci,ci
2017-01-22T02:32:21.090Z,37.6575,-118.8691667,0.78,0.12,md,7,221,0.02556,0.03,nc,nc72754795,2017-01-23T17:48:57.799Z,"9km E of Mammoth Lakes, California",earthquake,0.53,0.88,0.139,7,reviewed,nc,nc
2017-01-22T02:30:44.920Z,37.6593323,-118.8696671,1.43,0.88,md,9,156,0.02622,0.03,nc,nc72754790,2017-01-22T02:46:03.252Z,"9km E of Mammoth Lakes, California",earthquake,0.59,1.09,0.15,9,automatic,nc,nc
2017-01-22T02:28:13.689Z,38.424,-118.907,7,1.6,ml,15,69.2,0.116,0.1406,nn,nn00574981,2017-01-23T06:50:27.831Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.8,0.14,7,reviewed,nn,nn
2017-01-22T02:15:48.670Z,37.6588333,-118.868,3.12,0.31,md,13,95,0.02705,0.04,nc,nc72754785,2017-01-23T17:46:26.384Z,"9km E of Mammoth Lakes, California",earthquake,0.45,1.05,0.372,11,reviewed,nc,nc
2017-01-22T02:13:49.780Z,37.4818333,-118.8478333,4.4,0.81,md,16,207,0.109,0.03,nc,nc72754780,2017-01-23T17:42:55.328Z,"21km SSE of Mammoth Lakes, California",earthquake,1.65,1.99,0.177,12,reviewed,nc,nc
2017-01-22T02:12:02.370Z,63.5458,-147.7345,0,1.4,ml,,,,0.63,ak,ak15121670,2017-01-22T02:24:04.476Z,"63km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-22T02:03:20.869Z,41.9218,-119.5576,4.9,1.1,ml,5,215.45,0.177,0.1444,nn,nn00574979,2017-01-23T06:50:05.806Z,"71km ESE of Lakeview, Oregon",earthquake,,10.1,0.26,3,reviewed,nn,nn
2017-01-22T02:01:46.640Z,33.9543333,-117.1195,13.04,0.92,ml,24,57,0.07127,0.16,ci,ci37572231,2017-01-23T14:48:29.214Z,"7km WSW of Calimesa, CA",earthquake,0.26,0.85,0.18,24,reviewed,ci,ci
2017-01-22T01:59:43.523Z,36.6993,-116.3197,8.1,0.2,ml,14,101.23,0.056,0.1097,nn,nn00575038,2017-01-23T02:37:23.522Z,"45km ESE of Beatty, Nevada",earthquake,,1.5,0.49,3,reviewed,nn,nn
2017-01-22T01:48:51.383Z,38.4375,-118.9454,9.6,1.4,ml,11,71.29,0.382,0.1388,nn,nn00575036,2017-01-23T17:11:08.289Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.5,0.29,3,reviewed,nn,nn
2017-01-22T01:48:32.613Z,38.3579,-118.922,7,1.4,ml,10,134.59,0.315,0.1777,nn,nn00575034,2017-01-23T06:55:40.201Z,"29km ENE of Bridgeport, California",earthquake,,2.7,0.31,2,reviewed,nn,nn
2017-01-22T01:47:17.021Z,62.2508,-151.2112,70.6,1.3,ml,,,,0.3,ak,ak15121669,2017-01-22T01:55:26.290Z,"57km W of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-22T01:43:01.061Z,38.4326,-118.9089,7.3,1,ml,8,201.2,0.36,0.1718,nn,nn00575033,2017-01-23T06:55:18.574Z,"26km WSW of Hawthorne, Nevada",earthquake,,6.5,0,1,reviewed,nn,nn
2017-01-22T01:41:43.990Z,38.4708333,-112.8223333,2.17,0.46,md,4,185,0.03294,0.08,uu,uu60182427,2017-01-23T20:59:30.090Z,"18km ENE of Milford, Utah",earthquake,1.28,3.62,0.523,3,reviewed,uu,uu
2017-01-22T01:25:01.979Z,38.2888,-118.7724,6.4,1.3,ml,5,261.71,0.169,0.0436,nn,nn00574985,2017-01-23T06:49:43.416Z,"29km SSW of Hawthorne, Nevada",earthquake,,5.8,0,1,reviewed,nn,nn
2017-01-22T01:14:40.804Z,38.4068,-118.9136,10.4,1,ml,11,89.61,0.127,0.1527,nn,nn00574984,2017-01-23T06:49:22.035Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.4,0.6,5,reviewed,nn,nn
2017-01-22T01:02:37.078Z,38.3556,-118.8983,10.7,0.9,ml,7,239.29,0.307,0.0964,nn,nn00574983,2017-01-23T06:49:00.817Z,"30km SW of Hawthorne, Nevada",earthquake,,7.7,0.02,2,reviewed,nn,nn
2017-01-22T01:01:21.950Z,44.7958333,-111.0046667,6.62,0.75,md,9,159,0.03652,0.12,uu,uu60182422,2017-01-23T16:08:52.380Z,"16km NNE of West Yellowstone, Montana",earthquake,0.47,0.74,0.128,7,reviewed,uu,uu
2017-01-22T00:56:06.923Z,38.4207,-118.907,7.3,1.9,ml,21,69.19,0.117,0.1677,nn,nn00574973,2017-01-23T06:48:17.271Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.4,0.24,5,reviewed,nn,nn
2017-01-22T00:46:10.722Z,38.4247,-118.9082,8.4,1.6,ml,14,69.26,0.116,0.1394,nn,nn00574970,2017-01-23T17:14:15.694Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.5,0.2,3,reviewed,nn,nn
2017-01-22T00:22:09.820Z,36.091,-117.8696667,3.7,1.32,ml,13,88,0.02911,0.14,ci,ci37572223,2017-01-23T14:48:44.319Z,"9km NE of Coso Junction, CA",earthquake,0.28,0.49,0.164,18,reviewed,ci,ci
2017-01-22T00:18:07.590Z,61.9315,-149.9074,40.9,1.3,ml,,,,0.36,ak,ak15120969,2017-01-22T00:30:12.853Z,"21km NNE of Willow, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-01-22T00:12:11.650Z,48.002,-121.8863333,15.38,1.75,ml,18,78,0.1038,0.24,uw,uw61229802,2017-01-23T18:01:40.810Z,"10km SE of Granite Falls, Washington",earthquake,0.53,0.87,0.145,12,reviewed,uw,uw
2017-01-22T00:10:56.230Z,47.9983333,-121.8965,15.53,1.92,ml,21,67,0.1001,0.19,uw,uw61229797,2017-01-23T00:36:03.990Z,"10km SSE of Granite Falls, Washington",earthquake,0.29,0.56,0.143,16,reviewed,uw,uw
2017-01-22T00:10:32.434Z,64.9693,-147.2408,2.2,1.4,ml,,,,0.83,ak,ak15120966,2017-01-22T00:30:12.586Z,"23km NE of Badger, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-21T23:56:39.790Z,37.5603333,-118.839,2.3,0.24,md,10,297,0.03067,0.02,nc,nc72754770,2017-01-23T17:36:53.505Z,"15km SE of Mammoth Lakes, California",earthquake,1.55,1.19,0.222,8,reviewed,nc,nc
2017-01-21T23:32:48.002Z,61.0216,-151.8874,89.4,2.4,ml,,,,0.73,ak,ak15120268,2017-01-21T23:47:06.638Z,"49km NW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-21T23:21:49.463Z,38.5245,-118.1226,3.1,1.4,ml,6,193.84,0.095,0.0675,nn,nn00575072,2017-01-22T21:53:24.549Z,"42km SSW of Gabbs, Nevada",earthquake,,34.2,0.03,2,reviewed,nn,nn
2017-01-21T23:10:20.900Z,17.7348,-67.0022,17,2,Md,4,288,0.2353586,0.3,pr,pr17021009,2017-01-22T03:44:22.609Z,"26km S of La Parguera, Puerto Rico",earthquake,3.8,5.2,0,3,reviewed,pr,pr
2017-01-21T22:58:32.380Z,19.6081667,-156.398,15.889,1.85,md,10,316,0.4763,0.22,hv,hv61573071,2017-01-23T21:55:42.550Z,"42km W of Kailua-Kona, Hawaii",earthquake,16.42,22.33,0.065,2,reviewed,hv,hv
2017-01-21T22:57:08.649Z,38.4074,-118.9315,7.4,1.6,ml,8,207.94,0.369,0.168,nn,nn00575071,2017-01-22T21:47:15.829Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.7,0,1,reviewed,nn,nn
2017-01-21T22:55:31.573Z,38.4263,-118.9037,8.6,1.3,ml,12,86.84,0.113,0.1331,nn,nn00574945,2017-01-21T23:27:51.921Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.4,0.1,2,reviewed,nn,nn
2017-01-21T22:53:13.977Z,38.406,-118.915,11.7,1.5,ml,8,179.7,0.357,0.1158,nn,nn00575070,2017-01-22T21:38:03.579Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.9,0.4,2,reviewed,nn,nn
2017-01-21T22:49:10.161Z,38.4068,-118.9126,10.3,1.8,ml,13,89.5,0.126,0.1535,nn,nn00574942,2017-01-21T23:09:22.756Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.7,0.22,3,reviewed,nn,nn
2017-01-21T22:27:06.828Z,66.131,-148.4041,13,2.1,ml,,,,1.09,ak,ak15120259,2017-01-21T22:48:36.418Z,"144km N of College, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-21T22:17:31.600Z,49.3801667,-120.5033333,-0.51,2.32,ml,12,217,0.577,0.4,uw,uw61229742,2017-01-21T22:53:16.700Z,"8km S of Princeton, Canada",explosion,1.79,31.61,0.056,10,reviewed,uw,uw
2017-01-21T22:04:35.460Z,44.586,-114.2968333,6.47,2.04,ml,13,70,0.274,0.19,mb,mb80197444,2017-01-23T16:09:01.300Z,"10km NNW of Challis, Idaho",earthquake,0.91,1.72,0.316,5,reviewed,mb,mb
2017-01-21T21:54:32.981Z,64.4494,-149.3891,14.5,1.3,ml,,,,0.51,ak,ak15120249,2017-01-21T22:07:59.333Z,"19km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-21T21:54:32.230Z,36.5871658,-121.0481644,7.23,1.48,md,10,133,0.01109,0.06,nc,nc72754765,2017-01-21T22:19:02.644Z,"30km NE of Soledad, California",earthquake,0.52,0.71,0.19,9,automatic,nc,nc
2017-01-21T21:52:29.120Z,38.8321648,-122.8030014,36.63,1.17,md,7,100,0.0249,0.02,nc,nc72754760,2017-01-21T22:08:02.625Z,"7km W of Cobb, California",earthquake,4.3,8.22,,1,automatic,nc,nc
2017-01-21T21:51:22.650Z,44.3773,-70.5418,5.71,2.1,ml,,105,0.327,0.3,us,us10007up0,2017-01-23T22:20:13.828Z,"6km NNE of West Paris, Maine",earthquake,2,7.5,0.091,16,reviewed,us,us
2017-01-21T21:50:23.280Z,46.6081667,-119.8523333,5.96,0.38,ml,10,215,0.06236,0.09,uw,uw61229732,2017-01-21T22:19:56.080Z,"9km SSE of Desert Aire, Washington",earthquake,0.38,0.66,0.163,8,reviewed,uw,uw
2017-01-21T21:49:18.570Z,19.8203,94.7544,70.14,4.3,mb,,48,3.007,0.75,us,us10007unu,2017-01-21T22:30:11.040Z,"40km SSW of Magway, Burma",earthquake,7.8,5.1,0.1,28,reviewed,us,us
2017-01-21T21:30:53.586Z,38.4046,-118.9308,6.7,1.6,ml,11,111.48,0.14,0.1373,nn,nn00574930,2017-01-21T21:57:43.262Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.8,0.12,3,reviewed,nn,nn
2017-01-21T21:26:26.750Z,33.487,-116.466,15.38,1.32,ml,34,67,0.04952,0.18,ci,ci37572199,2017-01-23T14:48:47.361Z,"21km ESE of Anza, CA",earthquake,0.29,0.46,0.176,27,reviewed,ci,ci
2017-01-21T21:23:14.620Z,38.814167,-122.8216629,2.61,0.34,md,10,94,0.007904,0.03,nc,nc72754755,2017-01-21T21:39:04.556Z,"6km NW of The Geysers, California",earthquake,0.81,0.47,0.04,3,automatic,nc,nc
2017-01-21T21:06:20.450Z,37.5471649,-118.8778305,6.07,1.74,md,23,132,0.0577,0.02,nc,nc72754750,2017-01-21T21:22:03.530Z,"13km SE of Mammoth Lakes, California",earthquake,0.31,0.75,0.1,19,automatic,nc,nc
2017-01-21T21:05:55.066Z,59.7499,-152.523,120.7,1.9,ml,,,,0.49,ak,ak15119561,2017-01-21T21:21:01.624Z,"38km W of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-21T21:03:35.380Z,36.0918333,-117.8725,3.72,1.13,ml,14,109,0.0294,0.08,ci,ci37572183,2017-01-23T16:17:01.169Z,"9km NE of Coso Junction, CA",earthquake,0.18,0.27,0.253,11,reviewed,ci,ci
2017-01-21T20:34:06.749Z,38.3945,-118.9194,8.9,1.6,ml,11,109.48,0.136,0.1126,nn,nn00574928,2017-01-21T21:27:00.789Z,"29km WSW of Hawthorne, Nevada",earthquake,,3,0.28,4,reviewed,nn,nn
2017-01-21T20:27:52.699Z,38.4013,-118.9177,8.8,1.7,ml,9,180.63,0.357,0.1299,nn,nn00575069,2017-01-22T21:31:54.441Z,"29km WSW of Hawthorne, Nevada",earthquake,,10.5,0.23,2,reviewed,nn,nn
2017-01-21T20:26:52.340Z,33.65,-116.7081667,14.36,1.29,ml,40,52,0.06121,0.15,ci,ci37572167,2017-01-23T14:48:50.550Z,"10km S of Idyllwild, CA",earthquake,0.21,0.32,0.161,27,reviewed,ci,ci
2017-01-21T20:03:57.350Z,-4.2685,152.7595,48.24,4.8,mb,,114,0.599,1.19,us,us10007une,2017-01-22T04:50:21.620Z,"37km NW of Taron, Papua New Guinea",earthquake,9.3,7.5,0.109,26,reviewed,us,us
2017-01-21T20:01:14.122Z,61.2126,-146.9679,2,1.6,ml,,,,0.59,ak,ak15118874,2017-01-21T20:15:18.351Z,"34km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-21T20:00:12.450Z,34.726,-118.7915,11.34,1.11,ml,15,72,0.05298,0.12,ci,ci37572159,2017-01-23T16:13:58.919Z,"10km SE of Gorman, CA",earthquake,0.28,0.46,0.143,8,reviewed,ci,ci
2017-01-21T19:52:59.070Z,36.8825,-89.1136667,6.51,2.49,md,25,116,0.2015,0.13,nm,nm60172591,2017-01-22T14:16:38.700Z,"9km W of Bardwell, Kentucky",earthquake,0.65,4.77,0.05,11,reviewed,nm,nm
2017-01-21T19:52:44.108Z,64.8888,-148.9746,19.6,1,ml,,,,0.55,ak,ak15118871,2017-01-21T20:15:18.100Z,"35km N of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-01-21T19:52:30.870Z,-15.6286,-172.9692,43.2,4.9,mb,,97,2.061,0.89,us,us10007und,2017-01-21T20:13:35.040Z,"90km ENE of Hihifo, Tonga",earthquake,5.5,7.6,0.082,47,reviewed,us,us
2017-01-21T19:37:56.629Z,63.6474,-144.3604,8.6,1.3,ml,,,,0.33,ak,ak15118868,2017-01-21T19:51:31.819Z,"49km ESE of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
